idUsuario,nombre,username,idUniversidad,facultad,curso,clase,edad
342,Bernardo Gerónimo Gual Guardia,['gloomySeahorse0'],63,Diseño,5,C,21
343,Agustina Doménech Rosselló,['tautMuesli8'],49,Psicología,4,B,25
344,Ainoa Paca Vidal Valenciano,['eagerJerky1'],81,Medicina,2,C,35
345,Estela Uría Torrents,['dopeyHoopoe1'],35,Ciencias Exactas,5,A,38
346,Glauco León,['sincereLemur9'],15,Psicología,2,A,16
347,Hernán Santos Herranz León,['pitifulDotterel7'],29,Ciencias de la Educación,1,D,40
348,Josué Pellicer Grau,['curiousOrange9'],45,Comunicación,2,B,18
349,Jovita Mendizábal Rojas,['wingedSeagull2'],89,Información,6,A,34
350,Amado Rojas Raya,['mercifulSnail5'],30,Veterinaria,5,A,36
351,Calista Trillo Gonzalo,['drearyWhiting5'],61,Ingeniería,4,C,37
352,Oriana Pinto Morales,['euphoricMagpie1'],12,Psicología,2,D,49
353,Calixta Vergara Arteaga,['similarWhiting3'],89,Comunicación,3,D,45
354,Aníbal Valenzuela Pérez,['spiritedDingo0'],62,Comunicación,1,B,39
355,Rosaura Portero-Prada,['vengefulQuiche7'],53,Ciencias Físicas y Matemáticas,5,C,34
356,Mayte Valero Casanovas,['jumpyRat4'],31,Ciencias de la Educación,4,B,34
357,Guadalupe Flores Alfonso,['joyfulSheep8'],18,Información,2,C,20
358,Vilma Patiño Cervera,['troubledShads6'],65,Humanidades,4,C,23
359,Rosalva Sandoval Segarra,['dejectedGranola6'],23,Odontología,5,B,24
360,Miriam Piñol Pintor,['artisticBass7'],29,Arquitectura,6,B,28
361,Amanda de Aliaga,['worldlySmelt9'],43,Ciencias Sociales,1,B,39
362,Jacobo Galiano Bustamante,['sincereLocust5'],46,Ciencias de la Educación,3,D,44
363,Joan de Rivas,['wrathfulMussel7'],47,Veterinaria,1,C,41
364,Andrea Cañizares Morante,['aboardZebra1'],56,Derecho,1,A,29
365,Mar Niño Soria,['artisticDunbird1'],44,Ciencias de la Educación,3,D,37
366,Marina Berta Pereira Castrillo,['ferventPaella3'],82,Agronomía,1,A,16
367,Eligio de Escudero,['spiritedOwl5'],27,Ciencias Físicas y Matemáticas,1,A,23
368,Benito Barrena Pérez,['importedPudding2'],44,Agronomía,5,C,26
369,Cruz Vasco Roldán Saavedra,['fondLeopard7'],11,Veterinaria,6,C,45
370,Perla López Jimenez,['mellowBittern7'],47,Ciencias Físicas y Matemáticas,2,B,34
371,Mónica Solana Madrid,['contentBass9'],45,Agronomía,4,A,16
372,Candelas Natividad Arranz Olmedo,['excludedSeagull3'],74,Ciencias Exactas,1,D,17
373,Custodio Calderon Díaz,['unhappyPepper7'],67,Diseño,6,D,46
374,Teresita Guzman Pi,['kindQuiche2'],12,Filosofía,3,B,34
375,Priscila Díaz-Camacho,['enragedPretzels4'],83,Diseño,6,C,35
376,Pepita Armida Román Tello,['pluckyChamois9'],26,Diseño,5,C,35
377,Anna Andreu Zamora,['cautiousOrange7'],56,Medicina,2,A,34
378,Georgina Lluch Samper,['ecstaticWhiting6'],0,Filosofía,3,C,32
379,Delia Águeda Ballesteros Castell,['boredStork0'],25,Ciencias de la Educación,1,D,27
380,Chelo de Silva,['crushedBuzzard8'],69,Derecho,3,B,24
381,Aroa del Zamora,['drearyTruffle9'],72,Ciencias Físicas y Matemáticas,3,B,23
382,Rosalía Padilla-Echevarría,['lovesickLemur2'],80,Ciencias Sociales,2,A,17
383,Priscila Vilaplana Rosselló,['ashamedCurlew4'],49,Comunicación,5,C,41
384,Abigaíl Ferrán-Anglada,['ashamedLemur4'],22,Ciencias Físicas y Matemáticas,3,A,34
385,Fabricio Ochoa Bárcena,['empathicTortoise8'],60,Agronomía,3,D,31
386,Lázaro Sala Cal,['importedPiglet5'],36,Ingeniería,3,B,24
387,Pepita Segarra Buendía,['chicGelding4'],13,Ciencias Económicas,2,B,19
388,Angelita Hoz Terrón,['contentCur1'],80,Ciencias Económicas,6,D,16
389,Aurelio Vara Carro,['scornfulPonie5'],31,Ciencias Económicas,5,A,29
390,Aitor Saldaña Fortuny,['eagerCrackers4'],81,Comunicación,2,D,20
391,Febe Doménech Uriarte,['ashamedDingo1'],39,Humanidades,1,B,26
392,Domitila Pedrero,['abjectOcelot2'],80,Comunicación,6,A,42
393,Calixto Salazar Barroso,['gleefulTuna8'],86,Ingeniería,2,B,23
394,Gil Gil Valle,['truthfulLion8'],57,Comunicación,2,A,39
395,Clara del Salmerón,['cynicalPlover1'],37,Ciencias Económicas,1,A,36
396,Magdalena Llabrés Canales,['euphoricBaboon1'],75,Química,1,A,47
397,Priscila Pombo Tamarit,['needyTomatoe9'],61,Agronomía,6,C,47
398,Isidora Villaverde-Almeida,['vengefulToucan5'],53,Agronomía,1,C,28
399,Irma Martorell,['amazedTermite7'],70,Humanidades,1,A,30
400,Griselda Casas Nicolás,['artisticPoultry0'],88,Filosofía,3,D,35
401,Maribel Querol-Sandoval,['crummyTeal9'],30,Arquitectura,4,A,32
402,Remigio Ibarra Figueras,['cockyCake8'],86,Filosofía,2,A,41
403,Guadalupe Tito Beltran Solé,['jealousLard5'],65,Matemática,1,A,46
404,Mariana Cabanillas,['dopeyPlover9'],4,Veterinaria,3,B,16
405,Judith Blazquez Barba,['cautiousCoconut3'],9,Ciencias Físicas y Matemáticas,4,B,32
406,Amor Fábregas Torralba,['annoyedDingo7'],61,Información,1,B,50
407,Irma del Canals,['excludedEland0'],65,Ciencias Exactas,6,D,42
408,Kike Marquez Santamaría,['lazyCake8'],5,Medicina,1,D,25
409,Jonatan Bermejo-Seco,['chicSardines7'],18,Información,5,A,39
410,Marianela Flores-Zurita,['adoringFish5'],72,Información,6,B,32
411,Graciana Villalba,['mereUnicorn6'],88,Ciencias de la Salud,4,C,34
412,Juanito Torrecilla-Rey,['humorousApricots5'],48,Ciencias Económicas,6,D,48
413,León de Lerma,['exactingSyrup3'],40,Química,4,B,40
414,María Salgado Botella,['jumpySheep9'],23,Arquitectura,3,A,18
415,Luna Ortega Ordóñez,['curiousJaguar3'],48,Arquitectura,3,B,28
416,Toño Goicoechea Blázquez,['needyCardinal5'],59,Medicina,4,B,31
417,Jose Carlos Somoza García,['crushedLeopard8'],61,Veterinaria,4,C,25
418,Fidel Castell Boix,['shamefulMoth8'],86,Comunicación,2,B,21
419,María Fernanda Abascal Lopez,['jubilantPretzels8'],79,Ciencias Físicas y Matemáticas,4,C,22
420,Hermenegildo Busquets,['murkyTacos6'],15,Medicina,1,D,27
421,Manu Calzada Moreno,['sheepishIguana6'],83,Ciencias de la Educación,2,B,44
422,Norberto Pombo Galán,['blissfulChough8'],72,Ciencias Exactas,3,C,47
423,Viviana Odalys Madrid Niño,['guiltyOil8'],90,Filosofía,2,D,20
424,Norberto Cuéllar Nevado,['fondCur7'],65,Educación Física,4,C,31
425,Marcela Benavente,['aloofChile3'],60,Humanidades,2,C,35
426,Ricardo Acuña,['wrathfulRhino3'],2,Ciencias Económicas,5,B,40
427,Virginia Villanueva,['pridefulRaisins4'],14,Medicina,4,C,48
428,Raúl Valencia Cabrero,['kindOatmeal9'],44,Educación Física,6,C,49
429,Teodoro Morera Vicens,['obsessedRat8'],63,Psicología,3,C,37
430,Bienvenida Lago Álamo,['giddyTruffle1'],13,Ciencias Físicas y Matemáticas,5,B,18
431,Espiridión Guitart,['vengefulRaisins2'],6,Ciencias Físicas y Matemáticas,5,C,26
432,Telmo Recio Sosa,['scornfulCake8'],77,Humanidades,3,A,44
433,Anacleto Hector Torrijos Carlos,['jealousSheep4'],23,Ciencias Exactas,5,C,48
434,Desiderio Zamora Calatayud,['sheepishPlover4'],54,Ciencias de la Educación,4,C,34
435,Paulino Valenzuela,['forsakenViper6'],27,Ciencias Físicas y Matemáticas,2,D,20
436,Gema Luisa Tirado Vigil,['innocentCardinal3'],85,Ciencias de la Salud,3,B,41
437,María Dolores Leocadia Elorza Llobet,['lazyPepper2'],43,Filosofía,6,A,29
438,Severiano Ugarte,['solemnMare3'],44,Información,3,C,47
439,Fabián Galán Rovira,['offendedLeopard3'],27,Derecho,3,B,29
440,Zoraida Navarro Castañeda,['pitifulLard9'],27,Derecho,6,A,49
441,Pío Pedraza,['shyHare5'],32,Odontología,3,C,21
442,Dalila Solera Cabrera,['finickyShads4'],32,Agronomía,2,D,28
443,Natanael Vidal Salazar,['mercifulKitten7'],4,Ciencias Físicas y Matemáticas,5,D,43
444,Cosme Nogués,['solemnLizard9'],38,Ingeniería,5,C,18
445,Angelita Ferrer Agullo,['dopeyDinosaur7'],89,Ciencias Económicas,5,D,33
446,Eva de Manuel,['blissfulKitten0'],6,Arquitectura,4,D,40
447,Angélica Perelló Granados,['ferventSeafowl6'],76,Ciencias de la Educación,1,A,39
448,Clementina Arribas Sarabia,['shamefulQuiche0'],24,Ciencias Exactas,5,C,31
449,Regina Castillo Carreras,['innocentSeafowl5'],61,Filosofía,6,A,23
450,Josefa Camino,['jealousDingo9'],75,Matemática,3,C,50
451,Narcisa Ferrández Manzano,['artisticSmelt5'],25,Matemática,3,D,32
452,Teresita Torrecilla Vilalta,['sheepishCod2'],54,Química,3,C,26
453,José María Gual-Soto,['pacifiedCrackers0'],48,Ciencias Sociales,3,B,22
454,Benigno Cándido Parra Guerrero,['blissfulSyrup4'],23,Ingeniería,3,A,35
455,Sandalio Castillo Fajardo,['madPlover9'],33,Odontología,6,A,49
456,Herminio Diez-Trujillo,['affectedLlama5'],1,Comunicación,5,B,34
457,Serafina Gonzalez,['cautiousOtter0'],57,Ciencias Económicas,1,A,19
458,Reyna Ayala Bellido,['outlyingDinosaur9'],72,Ciencias Físicas y Matemáticas,3,D,34
459,Enrique Trillo Carreras,['importedMare2'],64,Medicina,4,B,23
460,Simón Briones Asenjo,['decimalPolenta5'],34,Matemática,2,B,27
461,José Manuel de Garrido,['emptyCamel3'],2,Agronomía,5,A,46
462,Ariel de Crespo,['vengefulGranola2'],68,Ciencias de la Salud,3,D,30
463,Jacinta Solé-Izaguirre,['stressedLollies6'],90,Matemática,6,D,42
464,Fortunato Duran-Torralba,['goofyBagels2'],43,Ciencias de la Educación,3,D,31
465,Natividad Rey Piña,['betrayedBoars8'],85,Ciencias de la Educación,6,C,36
466,Nacio Mateu Conesa,['sheepishHawk6'],51,Humanidades,6,A,19
467,Carmen Francisco,['dearCockatoo2'],35,Humanidades,4,A,40
468,Isa Quesada Gilabert,['cruelGarlic2'],91,Odontología,1,B,43
469,Lina Ibañez Borrego,['gloomyMagpie6'],6,Información,4,C,19
470,Alejandro del Robledo,['shamefulBobolink6'],5,Química,2,D,43
471,Aroa Cifuentes Frías,['adoringBustard5'],5,Derecho,6,B,33
472,Luisina Redondo Iglesia,['emptyHeron3'],75,Odontología,6,B,37
473,Cornelio de Romero,['gutturalLeopard0'],72,Comunicación,3,A,49
474,Silvestre Palacio-Merino,['trustingLeopard4'],28,Psicología,3,C,33
475,Bárbara del Hierro,['panickyHoopoe2'],90,Ciencias Exactas,6,C,38
476,Fidela Dora Cabeza Ribera,['wingedThrushe4'],6,Ingeniería,1,C,21
477,Arcelia Lobato Villena,['emptyBasmati9'],89,Ingeniería,6,D,34
478,Silvia Caballero Amores,['mellowRat1'],43,Comunicación,2,B,40
479,Pepita Cánovas,['decimalChough8'],67,Ciencias de la Educación,1,B,17
480,Iris Ligia Colomer Castejón,['betrayedMussel8'],5,Arquitectura,3,D,25
481,Moreno Félix Barrena Leal,['thrilledOwl4'],50,Humanidades,5,C,46
482,Brígida Campos Noriega,['gutturalSheep4'],35,Comunicación,5,A,49
483,Florina Gálvez Chico,['crummyRelish7'],77,Humanidades,5,D,47
484,Brunilda Pereira Vergara,['crummyGelding7'],10,Ciencias de la Educación,6,A,24
485,Lola Pavón,['peskyPudding6'],69,Ciencias de la Salud,4,D,40
486,Belén Baró,['puzzledSalami5'],54,Ciencias Físicas y Matemáticas,4,D,45
487,Nando Malo Barranco,['ashamedBuck2'],37,Odontología,1,D,27
488,Silvestre Garcia Vallejo,['sugaryVenison8'],12,Ciencias Sociales,1,A,31
489,Edgardo Alonso Ibáñez,['joyfulWhiting3'],82,Ciencias Exactas,1,D,26
490,Tatiana Petrona Arévalo Solana,['aboardWeaver6'],56,Agronomía,3,C,22
491,Armando de Franch,['grudgingCurlew4'],16,Diseño,2,D,30
492,Natanael Correa Naranjo,['innocentRaisins3'],91,Educación Física,5,D,25
493,Renata Acevedo Planas,['contentLizard0'],61,Ciencias Exactas,2,C,20
494,Nacio del Vallés,['vengefulPorpoise5'],50,Matemática,5,D,16
495,Cándida Herminia Niño Manzano,['blissfulCamel0'],41,Ciencias de la Educación,4,D,30
496,Maxi Oller Sosa,['resolvedDoves7'],85,Filosofía,1,B,36
497,Apolinar Serrano Daza,['bubblyCoati6'],4,Ingeniería,4,D,50
498,Liliana Osuna Galán,['ardentBoa7'],91,Química,3,A,24
499,Paula Ángel-Solana,['cruelDoves9'],10,Información,6,A,42
500,Porfirio Nebot-Valenciano,['ferventCordial6'],64,Ciencias Exactas,6,A,22
501,Tadeo Rosa,['wakefulBobolink5'],74,Arquitectura,3,A,28
502,Benito Iglesias-Chamorro,['excitedBustard5'],50,Diseño,5,B,20
503,Graciana del Acuña,['murkyClam0'],50,Veterinaria,4,C,28
504,Lino Berrocal Alegria,['morbidMoth5'],22,Educación Física,5,C,38
505,Nando Dalmau Amores,['sadFalcon5'],68,Psicología,3,B,25
506,Cirino Blanch Amorós,['shamefulMare9'],14,Química,5,D,39
507,Margarita Riera Hervás,['exactingCrackers4'],76,Ciencias Económicas,4,A,34
508,Genoveva Abella Cañellas,['spiritedPiglet6'],89,Ciencias Exactas,5,C,23
509,Florencio Bustamante Alcalde,['abjectWidgeon8'],28,Ciencias Físicas y Matemáticas,1,A,25
510,Ricarda Melania Ferrández Esteban,['brainyPorpoise1'],34,Psicología,6,B,44
511,Rosalía Cárdenas,['contentOryx3'],44,Derecho,1,A,48
512,Chus Padilla Cañellas,['joyfulOwl5'],89,Información,2,D,19
513,Febe del Escrivá,['innocentCordial5'],57,Ciencias de la Salud,1,C,44
514,Álvaro Castilla Vall,['spiritedGatorade0'],38,Ciencias Sociales,2,C,21
515,Ruben Gascón Naranjo,['mercifulLizard8'],87,Matemática,5,C,45
516,Leonel Ibañez Hoyos,['mercifulHare8'],62,Filosofía,4,B,38
517,Luisa Cerezo,['eagerSardines5'],30,Agronomía,4,C,18
518,Paulina del Montalbán,['offendedAbalone0'],5,Ciencias Sociales,6,B,47
519,Mar Rivera Tejedor,['importedSalt5'],71,Psicología,6,D,23
520,Gala Olivia Fonseca Ballester,['ashamedCardinal4'],13,Ciencias Exactas,1,C,43
521,Darío Pablo Vives,['boredWeaver2'],4,Filosofía,6,D,28
522,Nidia Puerta,['mercifulSardines1'],67,Matemática,2,A,29
523,Ambrosio Ballesteros Adadia,['jubilantLapwing6'],27,Ciencias Sociales,3,D,50
524,Enrique Prada Villalobos,['somberPup0'],63,Ciencias Económicas,1,D,35
525,Gastón Cobo,['gutturalBustard7'],34,Medicina,5,A,46
526,Toño Rufino Bustamante Nicolau,['bubblyLollies7'],30,Humanidades,2,D,46
527,Javier Rius Palomar,['sugaryLizard1'],38,Ciencias de la Educación,2,A,19
528,Paco Garcia Fortuny,['joyfulMallard4'],3,Ciencias Económicas,5,A,44
529,Julie Arteaga Caparrós,['affectedPear1'],58,Derecho,1,A,34
530,Aroa Rius-Montero,['aloofLard3'],61,Arquitectura,3,A,29
531,Lope Cerro Viñas,['sadBustard0'],21,Ciencias Físicas y Matemáticas,3,C,46
532,Heriberto Oliveras Cabello,['ferventEggs9'],46,Información,4,D,23
533,Benita Samper Antúnez,['zestyHare4'],81,Derecho,3,A,43
534,Nacio Cornejo Tomás,['giddyApricots4'],14,Medicina,1,D,46
535,Aarón Carbó-Coca,['pacifiedSeagull9'],74,Arquitectura,3,D,35
536,Ángeles Regina Rodriguez Solsona,['unhappyIguana6'],31,Matemática,6,D,43
537,Débora Cañizares Larrañaga,['giddyMacaw1'],22,Odontología,3,B,18
538,Oriana Paz Moliner Mas,['forsakenMeerkat0'],55,Psicología,2,B,33
539,Haydée Ureña Blazquez,['aboardWhiting5'],10,Medicina,4,C,40
540,Bárbara Cervantes-Marí,['boredCoati1'],1,Psicología,3,D,35
541,Luz Corbacho Daza,['awedMandrill5'],7,Filosofía,5,A,36
542,Pío Gutierrez Chaparro,['vengefulWhiting0'],0,Derecho,5,A,24
543,Magdalena Yuste Amaya,['aloofSeafowl4'],79,Ciencias Físicas y Matemáticas,3,C,48
544,Graciela Báez Castell,['cockyRuffs2'],82,Filosofía,1,D,43
545,Paulina Castilla-Tejedor,['vengefulJaguar1'],62,Agronomía,1,A,49
546,Iker Perera Gomila,['eagerPlover3'],3,Medicina,4,B,28
547,Áurea Prieto Calzada,['jealousBuck3'],58,Ingeniería,2,D,20
548,Rico Blanes Cardona,['ardentOryx5'],67,Ciencias Físicas y Matemáticas,5,A,25
549,Cándido Sevilla Corominas,['amazedTortoise4'],11,Diseño,6,B,45
550,Sandra Bosch,['culturedDotterel6'],22,Veterinaria,3,C,18
551,Omar Yáñez-Asenjo,['solidTomatoe8'],65,Diseño,1,B,44
552,Celestino Vilalta Figueras,['excludedApples3'],34,Psicología,2,A,43
553,Piedad Vilalta Sobrino,['anxiousBaboon1'],29,Psicología,5,C,50
554,Javi Martinez-Leal,['thrilledDoughnut3'],68,Veterinaria,6,A,34
555,Nacio Castejón Manjón,['solidJerky3'],2,Agronomía,4,B,26
556,Enrique Hoz Jove,['chicOryx3'],59,Química,6,C,28
557,Pepe Álamo Villalba,['contentOatmeal2'],76,Diseño,3,D,16
558,Dimas del Bermejo,['shyStork1'],40,Derecho,4,A,25
559,Gabriel Donoso Talavera,['jealousChile0'],85,Química,3,D,26
560,Cayetano Jara Paredes,['adoringBoa2'],7,Ingeniería,2,D,20
561,Juan Carlos Peinado Díez,['enviousVenison4'],76,Química,4,A,45
562,Espiridión del Rivero,['stressedFalcon8'],24,Química,2,D,31
563,Paulino de Duarte,['kindDinosaur9'],8,Medicina,1,D,19
564,Anselmo Benavides Izaguirre,['insecureJerky9'],86,Veterinaria,5,B,38
565,Alejandra Bauzà Bejarano,['pitifulPonie4'],7,Filosofía,2,C,32
566,Tomasa Colomer Gárate,['zestyTermite4'],4,Ciencias de la Educación,4,C,17
567,Francisca Gisbert-Blázquez,['similarHare3'],65,Ingeniería,4,A,16
568,Modesta Alegria-Camacho,['boastfulBuzzard4'],12,Química,2,A,36
569,Jenaro Rovira Corominas,['truthfulDinosaur4'],27,Odontología,2,D,38
570,Jose Luis del Oliva,['awedStork0'],60,Humanidades,5,D,39
571,Joaquina Canet Donoso,['cautiousMussel0'],59,Psicología,3,D,23
572,Máximo Arteaga,['amusedLocust5'],27,Derecho,1,A,40
573,Isaías Valenciano Melero,['puzzledMackerel4'],28,Humanidades,4,D,46
574,Ale de Calleja,['thrilledAbalone0'],48,Ciencias de la Educación,4,A,31
575,Alberto Ruano Quintanilla,['holisticJaguar5'],13,Veterinaria,3,A,31
576,Che del Sans,['outlyingAbalone8'],70,Psicología,4,B,27
577,Lázaro del Viñas,['troubledWeaver8'],46,Diseño,4,C,43
578,Elvira Loida Hidalgo Correa,['superiorKitten3'],44,Derecho,5,A,28
579,Obdulia Peña,['ardentLemur1'],54,Química,3,C,46
580,Onofre Hernán Lillo Casanovas,['jealousOrange4'],86,Diseño,2,B,43
581,Guiomar Robles Hurtado,['awedEland7'],15,Ingeniería,6,D,49
582,Florentino Requena Vega,['insecureDotterel4'],74,Humanidades,3,A,29
583,Román de Zamorano,['kindSausage6'],41,Veterinaria,6,A,38
584,Demetrio Gimeno Bartolomé,['crummyRhino0'],55,Química,5,A,31
585,Jovita Valcárcel Guardia,['panickyBuzzard2'],75,Ciencias Sociales,5,B,17
586,Perlita Marquez Gámez,['shyRuffs5'],30,Ingeniería,6,A,47
587,Federico Juan,['awedCake6'],37,Humanidades,3,A,35
588,Malena Bolaños Sáenz,['boastfulDove4'],37,Filosofía,4,A,50
589,Sara Nogués Taboada,['enragedTuna0'],88,Ciencias Sociales,4,B,33
590,Esther Manu Valenzuela Arévalo,['annoyedBurritos3'],43,Química,5,B,27
591,Florinda Velázquez Pina,['curiousBoa0'],70,Agronomía,3,C,25
592,Prudencia Baeza Porras,['trustingGatorade6'],20,Ciencias Económicas,5,C,24
593,Pascuala del Amigó,['peskyCordial4'],73,Agronomía,5,C,46
594,Flora Porcel Rius,['vengefulCow9'],73,Veterinaria,1,C,48
595,Julio Pou,['jubilantOrange3'],67,Educación Física,2,B,33
596,Daniel Ferrero Leon,['thrilledBagels4'],69,Comunicación,6,A,37
597,Rogelio Arrieta Bello,['boastfulSalami6'],78,Derecho,5,D,46
598,Marianela Oliveras Adadia,['zestyGatorade9'],72,Derecho,3,C,20
599,Marcio Pelayo-Ribes,['jealousMacaw4'],22,Derecho,1,D,33
600,Amelia Gibert Molina,['exactingCaribou6'],51,Ciencias de la Educación,5,D,50
601,Odalys Escrivá Fernández,['boredPaella3'],82,Diseño,6,A,17
602,Aitana de Nicolau,['insecureQuiche2'],23,Veterinaria,5,B,34
603,Florencia Terrón Boix,['zestyCheetah9'],71,Odontología,1,A,41
604,Marta Macias Quintero,['ferventViper2'],80,Ciencias de la Educación,1,A,24
605,Carlito Ojeda,['worriedUnicorn5'],80,Ingeniería,2,D,47
606,Emilio Redondo Saura,['sugaryChough7'],37,Ciencias de la Educación,3,D,20
607,Javi Zacarías Ballesteros Conesa,['pitifulRuffs9'],81,Información,4,C,43
608,Joan Pascual,['worldlyDinosaur0'],63,Arquitectura,1,C,29
609,Valeria Campos Armas,['adoringTruffle5'],47,Psicología,6,A,36
610,Cirino Lobo-Julián,['unhappyDinosaur8'],22,Psicología,4,C,30
611,Begoña Mateu Botella,['alertBoars6'],47,Matemática,1,A,40
612,Trini Valentín Llabrés,['yearningViper3'],17,Ciencias Exactas,6,A,43
613,Joaquina Llorens-Pallarès,['morbidMoth8'],58,Educación Física,5,C,44
614,Crescencia del Arranz,['finickyTomatoe7'],6,Ciencias de la Salud,5,B,43
615,Valerio Vendrell-Franch,['boredDoughnut5'],60,Ciencias de la Educación,1,C,39
616,José María Cervantes Batalla,['ardentCardinal1'],67,Arquitectura,4,A,18
617,Leandro Carro Martí,['morbidCake4'],29,Ingeniería,2,B,22
618,Xiomara Peralta,['worriedEland9'],83,Información,4,A,21
619,Héctor Calvo Ríos,['wakefulCheese7'],85,Odontología,5,A,44
620,Marisol Rojas-Ibarra,['zestyDove0'],91,Ciencias Económicas,4,A,38
621,Narciso Lucas-Alvarado,['lyingLlama7'],41,Arquitectura,4,B,18
622,Olalla Arcos Zapata,['dreadfulPie5'],3,Derecho,1,A,36
623,Carmina del Soriano,['culturedCheetah7'],45,Diseño,4,A,22
624,Rosalina Catalán-Cid,['aloofSnipe1'],48,Derecho,2,B,39
625,Marino Valcárcel Fuertes,['relievedShads6'],88,Ciencias de la Salud,3,C,44
626,Matías Blanco Salmerón,['amazedToucan4'],3,Ciencias de la Salud,4,A,49
627,Carmelita Escudero-Franch,['cockyChile9'],31,Agronomía,6,A,41
628,Luz Barrios-Vigil,['yearningThrushe9'],67,Medicina,5,B,50
629,Rocío Oliver Gomez,['madRice0'],42,Psicología,3,A,37
630,Jose Valderrama Soler,['cautiousFerret1'],43,Arquitectura,5,D,44
631,Alejandra Palacios Perales,['sincereThrush0'],60,Humanidades,3,B,42
632,Zacarías Gallo Sola,['contentOatmeal2'],80,Agronomía,1,C,35
633,Wálter Benet Piña,['goofyLard5'],65,Ciencias Exactas,2,C,44
634,Fabio Suárez Roma,['wakefulEagle9'],54,Matemática,3,B,33
635,Nilda Molina Aguilera,['dreadfulSyrup7'],12,Comunicación,4,C,50
636,Tomasa Fonseca Lastra,['empathicSeahorse3'],5,Medicina,3,D,34
637,Modesta Juliana Pagès Ródenas,['peskyOil2'],68,Ciencias Exactas,4,A,31
638,Espiridión Morán-Benítez,['adoringThrush3'],74,Química,6,D,26
639,Baltasar Palacios Iglesias,['gleefulDoves4'],49,Ciencias Económicas,1,C,30
640,Fernanda Olivé Iglesias,['needyMagpie6'],56,Ciencias de la Educación,5,A,24
641,Íngrid Ribera Cerdán,['cheerfulSalt2'],20,Ciencias de la Salud,2,A,23
642,Chucho Baños,['resolvedSeafowl6'],43,Humanidades,3,C,20
643,Mariana Cabañas Llopis,['thrilledCrane9'],28,Matemática,1,D,16
644,Baldomero Vives Plaza,['chicPaella7'],61,Ciencias Exactas,3,B,21
645,Claudio Ochoa-Soria,['mercifulRice0'],40,Odontología,5,D,46
646,Herminio Benitez Valentín,['wearyMuesli3'],28,Psicología,6,B,37
647,Camilo Suarez Escamilla,['wrathfulDotterel0'],24,Ciencias de la Salud,6,D,41
